,lastName,firstName,Site,Rating,URL
0,Petraeus,David,stripes,0,https://www.stripes.com/opinion/what-a-good-taliban-peace-deal-would-look-like-1.607495
1,Petraeus,David,stripes,0,https://www.stripes.com/opinion/authoritarians-corruption-a-weapon-and-a-weakness-1.571894
2,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26892/americas_awesome_military.html
3,Petraeus,David,brookings,0,https://www.brookings.edu/2016/08/16/americas-awesome-military/
4,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26888/challenge_in_mosul_wont_be_to_defeat_the_islamic_state_it_will_be_what_comes_after.html
5,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26877/myth_of_a_us_military_readiness_crisis.html
6,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26620/antimuslim_bigotry_aids_islamist_terrorists.html
7,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26563/veterans_deserve_universities_loyalty.html
8,Petraeus,David,startribune,0,http://www.startribune.com/five-big-ideas-to-guide-us-in-the-long-war/376086451/
9,Petraeus,David,stripes,0,http://www.stripes.com/opinion/5-big-ideas-to-guide-us-in-the-long-war-1.404945
10,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/26312/putin_hasnt_given_up_his_designs_on_ukraine.html
11,Petraeus,David,heraldstandard,0,http://www.heraldstandard.com/columns/national/us-should-unleash-air-power-in-afghanistan/article_1b388508-1a06-5561-8879-b3e27dc96296.html
12,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/25523/us_needs_to_keep_troops_in_afghanistan.html
13,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/25493/agenda_of_prosperity_for_america.html
14,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/25492/north_america.html
15,Petraeus,David,belfercenter,0,http://belfercenter.ksg.harvard.edu/publication/25488/next_great_emerging_market.html
16,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/news/usworld/ap/jury-toyota-must-pay-m-to-victims-of-fatal-crash/article_c5c57bfb-aa8b-5065-b16f-af96d63dff0a.html
17,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/disney-has-magical-st-quarter-on-tv-shows-parks-revenue/article_e97ee238-789f-51d7-9157-9e7d22f67ab8.html
18,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/jm-smucker-buying-big-heart-pet-brands-for-billion/article_2dc2f776-95d5-5412-bee2-8fabdb85fe89.html
19,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/scene/ap/disney-s-parks-revenue-rises-despite-measles-outbreak/article_b67b6813-d9f4-5c7d-8b9f-4f8c9165e2da.html
20,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/hopes-for-an-end-to-oil-price-rout-sends-stocks/article_15487516-39b1-54de-8c46-4673f5a568b4.html
21,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/oil-surges-again-on-signs-companies-slow-production/article_1ce8c521-d51d-50fa-b08f-e1732830a82f.html
22,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/at-silk-road-closings-jurors-hear-conflicting-accounts/article_0122a2cd-8e30-5060-b908-348cd7ce376c.html
23,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/venezuela-begins-occupation-of-private-supermarket-chain/article_8c3e274a-5941-58d8-88ee-669748983a6a.html
24,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/news/usworld/ap/union-files-labor-charges-at-taj-mahal-revel-in-turmoil/article_0811b915-32fb-51dd-a1de-b7d413ca3abb.html
25,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/news/government/ap/new-cold-war-us-russia-fight-over-europe-s-energy/article_ffe84977-f9b2-56b4-aafb-cf17a33c56c5.html
26,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/report-silicon-valley-tech-economy-booming/article_955b8698-2d3e-52e1-b5c6-6cfeb5c7d72d.html
27,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/news/usworld/ap/lost-slot-machines-unshuffled-cards-draw-fines-for-casinos/article_f365e81d-5ed3-536e-b019-0e7d0ca56047.html
28,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/news/usworld/ap/lost-slot-machines-unshuffled-cards-draw-fines-for-casinos/article_70970bff-469e-5f2c-a1f7-b73e809d5da2.html
29,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/us-stocks-rise-again-on-higher-oil-prices-greek-debt/article_f0d39e84-ccbb-52b3-9730-ec7c964b0fba.html
30,Petraeus,David,tulsaworld,0,http://www.tulsaworld.com/business/ap/us-stocks-rise-for-nd-day-on-higher-oil-greek/article_3dee5acc-757f-5354-8c4f-143755982086.html
