,lastName,firstName,Site,Rating,URL
0,Walther,Matthew,theweek,1,https://theweek.com/articles/864883/week-contest-happy-days
1,Walther,Matthew,theweek,1,https://theweek.com/articles/859445/week-contest-not-shaving
2,Walther,Matthew,theweek,1,https://theweek.com/articles/477932/how-scientists-resurrected-30000yearold-flower
3,Walther,Matthew,theweek,1,https://theweek.com/articles/811191/how-george-soros-became-bogeyman
4,Walther,Matthew,theweek,1,https://theweek.com/articles/812748/what-made-weekly-standard-great
5,Walther,Matthew,theweek,1,https://theweek.com/10things/800112/10-things-need-know-today-november-23-2018
6,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/magazine-post/matthew-walther-an-ash-wednesday-ill-never-forget/
7,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/issues/oct-19th-2018/st-paul-vi-saved-my-son/
8,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.ukw0080000007c4dww.catholicherald.co.uk/commentandblogs/2018/03/05/walthers-saints-of-the-week-4-10-march/
9,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/commentandblogs/2018/03/05/walthers-saints-of-the-week-4-10-march/
10,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/commentandblogs/2018/02/18/walthers-saints-of-the-week-18-24-february/
11,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/commentandblogs/2018/02/11/walthers-saints-of-the-week-11-17-february/
12,Walther,Matthew,catholicherald,1,http://catholicherald.co.uk/commentandblogs/2018/02/11/walthers-saints-of-the-week-11-17-february/
13,Walther,Matthew,catholicherald,1,http://catholicherald.co.uk/commentandblogs/2018/02/04/walthers-saints-of-the-week-4-10-february/
14,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/commentandblogs/2018/01/28/walthers-saints-of-the-week-28-january-3-february/
15,Walther,Matthew,theweek,1,http://theweek.com/articles/740089/jeff-sessions-barbara-bush-roger-goodell
16,Walther,Matthew,catholicherald,1,http://www.catholicherald.co.uk/issues/august-4th-2017/parish-life-has-become-insufferably-middle-class/
17,Walther,Matthew,hotair,1,http://hotair.com/headlines/archives/2017/07/24/the-unspeakable-evil-of-the-tennessee-eugenics-program/
