,lastName,firstName,Site,Rating,URL
0,French,David,advisoryopinions,1,https://advisoryopinions.thedispatch.com/p/common-carriers
1,French,David,frenchpress,1,https://frenchpress.thedispatch.com/p/argh-heres-the-correct-version-of
2,French,David,frenchpress,1,https://frenchpress.thedispatch.com/p/why-is-it-so-hard-to-stop-urban-riots
3,French,David,advisoryopinions,1,https://advisoryopinions.thedispatch.com/p/how-do-you-square-a-circle-f03
4,French,David,advisoryopinions,1,https://advisoryopinions.thedispatch.com/p/the-flynn-saga-4f5
5,French,David,advisoryopinions,1,https://advisoryopinions.thedispatch.com/p/you-magnificent-bastard-b18
6,French,David,thebaltimorepost,1,https://thebaltimorepost.com/what-did-the-ukrainians-know-and-when-did-they-know-it/
7,French,David,archive,1,https://archive.is/tlwIV
8,French,David,stripes,1,https://www.stripes.com/trump-left-the-best-choice-barrett-on-the-bench-1.536896
9,French,David,nationalreview,1,https://www.nationalreview.com/2018/05/defending-the-nation-with-secretary-of-defense-james-mattis/
10,French,David,madisonmohawks,1,https://www.madisonmohawks.org/apps/pages/index.jsp?uREC_ID=202658&type=d&pREC_ID=440304
11,French,David,nationalreview,1,https://www.nationalreview.com/blog/corner/al-qaedas-new-branding-the-less-extreme-alternative-to-isis/
12,French,David,sbs,1,https://www.sbs.com.au/news/thefeed/article/2018/03/01/opinion-what-critics-dont-understand-about-gun-culture
13,French,David,nationalreview,1,https://www.nationalreview.com/blog/corner/the-other-march-king/
14,French,David,nationalreview,1,https://www.nationalreview.com/blog/corner/the-center-for-american-progresss-medicare-extra-for-all-plan/
15,French,David,nationalreview,1,https://www.nationalreview.com/2018/02/a-qualified-defense-of-fbi-director-christopher-wray/
16,French,David,nationalreview,1,http://www.nationalreview.com/article/456510/gun-control-republicans-consider-grvo
17,French,David,nationalreview,1,https://www.nationalreview.com/2018/02/don-briel-death-remarkable-last-days/
18,French,David,nationalreview,1,http://www.nationalreview.com/article/456418/two-overton-windows-left-right-divide-grows
19,French,David,nation,1,http://nation.foxnews.com/2017/10/04/opinion-jimmy-kimmel-sincerely-wrong-about-guns
20,French,David,metronews,1,http://www.metronews.ca/views/opinion/2017/09/17/provinces-should-follow-alberta-s-lead-on-addressing-homelessness-among-lgbtq-youth.html
21,French,David,www2,1,http://www2.nationalreview.com/article/445931/religious-liberty-neil-gorsuch-human-right-constitutional-right-reguatory-privilege
22,French,David,nationalreview,1,http://www.nationalreview.com/corner/444783/ninth-circuit-travel-ban-donald-trump-ruling
23,French,David,wixx,1,http://wixx.com/news/articles/2016/nov/18/norens-money-list-charge-blunted-by-late-bogeys-in-dubai/
24,French,David,1660thefan,1,http://1660thefan.com/news/articles/2016/nov/18/norens-money-list-charge-blunted-by-late-bogeys-in-dubai/
25,French,David,740thefan,1,http://740thefan.com/news/articles/2016/nov/18/norens-money-list-charge-blunted-by-late-bogeys-in-dubai/
26,French,David,conservativereview,1,http://www.conservativereview.com/commentary/2016/06/twitter-reacts-david-french-takes-the-spotlight-off-of-gorilla-news
27,French,David,huffingtonpost,1,http://www.huffingtonpost.com/entry/national-review-mitt-romney_us_574559fde4b0dacf7ad36e77
28,French,David,dallasnews,1,http://www.dallasnews.com/opinion/latest-columns/20160119-david-french-in-underestimating-donald-trump-the-gop-has-overestimated-the-conservatism-of-its-base.ece
29,French,David,reuters,1,http://www.reuters.com/article/2015/10/21/us-emirates-m-a-nfpc-idUSKCN0SF1UB20151021
30,French,David,reuters,1,http://www.reuters.com/article/2015/10/21/saudi-watania-ipo-idUSL8N12L1WP20151021
31,French,David,reuters,1,http://www.reuters.com/article/2015/10/04/emirates-bonds-adwea-idUSL8N1240M820151004
32,French,David,reuters,1,http://www.reuters.com/article/2015/10/01/bahrain-bonds-idUSL5N1212WO20151001
33,French,David,reuters,1,http://www.reuters.com/article/2015/09/30/us-qatar-swf-glencore-volkswagen-idUSKCN0RU0N720150930
34,French,David,reuters,1,http://www.reuters.com/article/2015/09/30/qatar-swf-glencore-volkswagen-idUSL5N11Z3CP20150930
35,French,David,reuters,1,http://www.reuters.com/article/2015/09/13/commercial-bank-of-dubai-bonds-idUSL5N11J0BY20150913
36,French,David,reuters,1,http://www.reuters.com/article/2015/09/09/ste-generale-mideast-idUSL5N11D22720150909
37,French,David,reuters,1,http://www.reuters.com/article/2015/09/08/ig-grp-hldgs-swiss-idUSL5N11E37C20150908
38,French,David,reuters,1,http://www.reuters.com/article/2015/09/07/maaden-sabic-loans-idUSL5N11D2J220150907
39,French,David,reuters,1,http://www.reuters.com/article/2015/08/30/investcorp-bank-results-annual-idUSL5N11502O20150830
40,French,David,reuters,1,http://www.reuters.com/article/2015/08/27/osn-loans-idUSL5N11241Y20150827
41,French,David,reuters,1,http://www.reuters.com/article/2015/08/24/mideast-banking-boutiques-idUSL5N10U1S320150824
42,French,David,reuters,1,http://www.reuters.com/article/2015/08/18/burgan-bank-bonds-idUSL5N10T2E020150818
43,French,David,reuters,1,http://www.reuters.com/article/2015/08/13/mubadala-loans-university-idUSL5N10O3FF20150813
44,French,David,reuters,1,http://www.reuters.com/article/2015/08/12/taqa-loans-idUSL5N10N2EX20150812
45,French,David,reuters,1,http://www.reuters.com/article/2015/08/11/sabb-bonds-idUSL5N10M3DF20150811
46,French,David,reuters,1,http://www.reuters.com/article/2015/07/07/emirates-wealth-idUSL8N0ZN26V20150707
47,French,David,reuters,1,http://www.reuters.com/article/2015/07/01/taqa-strategy-idUSL8N0ZG40M20150701
48,French,David,reuters,1,http://www.reuters.com/article/2015/06/30/taqa-strategy-idUSL5N0ZF3N520150630
49,French,David,reuters,1,http://www.reuters.com/article/2015/06/25/taqa-loans-idUSL8N0ZB0RB20150625
50,French,David,reuters,1,http://www.reuters.com/article/2015/06/22/etisalat-stocks-idUSL8N0Z83DS20150622
51,French,David,reuters,1,http://www.reuters.com/article/2015/06/22/riyad-bank-sukuk-idUSL8N0Z805S20150622
52,French,David,reuters,1,http://www.reuters.com/article/2015/06/15/us-qatar-swf-strategy-idUSKBN0OV23L20150615
53,French,David,reuters,1,http://www.reuters.com/article/2015/06/10/invesco-funds-sovereign-idUSL5N0YW37N20150610
54,French,David,reuters,1,http://www.reuters.com/article/2015/06/09/othaim-malls-sukuk-idUSL5N0YV0P520150609
55,French,David,reuters,1,http://www.reuters.com/article/2015/06/07/egypt-bonds-idUSL5N0YT04620150607
56,French,David,reuters,1,http://www.reuters.com/article/2015/06/02/algosaibi-debt-idUSL5N0YO2VJ20150602
57,French,David,reuters,1,http://www.reuters.com/article/2015/06/01/ashmore-group-saudi-idUSL5N0YN2UB20150601
58,French,David,reuters,1,http://www.reuters.com/article/2015/06/01/us-azadea-m-a-kkr-idUSKBN0OH2TM20150601
59,French,David,reuters,1,http://www.reuters.com/article/2015/06/01/azadea-ma-kkr-idUSL5N0YN22P20150601
60,French,David,reuters,1,http://www.reuters.com/article/2015/05/26/bhf-kleinwort-ma-samena-idUSL5N0YH21D20150526
61,French,David,reuters,1,http://www.reuters.com/article/2015/05/25/emirates-gulfcapital-idUSL5N0YG11020150525
62,French,David,reuters,1,http://www.reuters.com/article/2015/05/11/saudi-reit-regulations-idUSL5N0Y231T20150511
63,French,David,reuters,1,http://www.reuters.com/article/2015/05/07/bonds-amundi-idUSL5N0XY4LR20150507
64,French,David,reuters,1,http://www.reuters.com/article/2015/05/06/saudi-investment-jadwa-idUSL5N0XX2WK20150506
65,French,David,reuters,1,http://www.reuters.com/article/2015/04/09/aluminium-bh-gas-idUSL5N0X635020150409
66,French,David,reuters,1,http://www.reuters.com/article/2015/04/08/us-apollo-global-mideast-idUSKBN0MZ1JN20150408
67,French,David,reuters,1,http://www.reuters.com/article/2015/04/06/saudi-watania-ipo-idUSL6N0X20GZ20150406
68,French,David,muppet,1,http://muppet.wikia.com/wiki/Board_Thread:Article_Content/@comment-David_French-20150326040831
69,French,David,uk,1,http://uk.reuters.com/article/2015/03/05/cell-c-ma-oger-telecom-idUKL5N0W73LA20150305
70,French,David,reuters,1,http://www.reuters.com/article/2015/02/21/us-fire-dubai-idUSKBN0LP00V20150221
71,French,David,uk,1,http://uk.reuters.com/article/2015/02/11/uk-egypt-telecomunications-idUKKBN0LF1O620150211
72,French,David,reuters,1,http://www.reuters.com/article/2015/02/04/us-kingdom-hldg-sa-news-sale-idUSKBN0L813U20150204
73,French,David,muppet,1,http://muppet.wikia.com/wiki/Board_Thread:Article_Content/@comment-David_French-20150201025857
74,French,David,m,1,http://m.nationalreview.com/corner/396668/american-sniper-has-created-cultural-moment-heres-why-david-french?nopaging=1
75,French,David,uk,1,http://uk.reuters.com/article/2015/01/19/uk-mideast-petrodollars-investment-idUKKBN0KS19M20150119
76,French,David,muppet,1,http://muppet.wikia.com/wiki/Board_Thread:Article_Content/@comment-David_French-20141203044433
77,French,David,reuters,1,http://www.reuters.com/article/2014/12/01/us-pepe-jeans-m-a-mayhoola-idUSKCN0JF36D20141201
78,French,David,reuters,1,http://www.reuters.com/article/2014/10/30/us-bahrain-investcorp-bank-idUSKBN0IJ1JA20141030
79,Frum,David,anbaaonline,1,https://anbaaonline.com/news/114451
80,Frum,David,govexec,1,https://www.govexec.com/oversight/2020/08/how-2020-election-could-go-wrong/167398/
